PATIENT_SEEN_END_DATE,GEOGRAPHY,ORG_CODE,PARENTCODE1,PARENTCODE2,AGE,MEASURE,VALUE
30-Apr-18,NHS,03A,Q72,Y54,9,CHILD_POPULATION,3009
30-Apr-18,NHS,03D,Q72,Y54,0,CHILD_PSEEN,80
30-Apr-18,NHS,03D,Q72,Y54,0,CHILD_POPULATION,1443
30-Apr-18,NHS,03D,Q72,Y54,1,CHILD_PSEEN,506
30-Apr-18,NHS,03D,Q72,Y54,1,CHILD_POPULATION,1400
30-Apr-18,NHS,03D,Q72,Y54,10,CHILD_PSEEN,1177
30-Apr-18,NHS,03D,Q72,Y54,10,CHILD_POPULATION,1571
30-Apr-18,NHS,03D,Q72,Y54,11,CHILD_PSEEN,1094
30-Apr-18,NHS,03D,Q72,Y54,11,CHILD_POPULATION,1506
30-Apr-18,NHS,03D,Q72,Y54,12,CHILD_PSEEN,1166
30-Apr-18,NHS,03D,Q72,Y54,12,CHILD_POPULATION,1579
30-Apr-18,NHS,03D,Q72,Y54,13,CHILD_PSEEN,1106
30-Apr-18,NHS,03D,Q72,Y54,13,CHILD_POPULATION,1599
30-Apr-18,NHS,03D,Q72,Y54,14,CHILD_PSEEN,1107
30-Apr-18,NHS,03D,Q72,Y54,14,CHILD_POPULATION,1502
30-Apr-18,NHS,03D,Q72,Y54,15,CHILD_PSEEN,1098
30-Apr-18,NHS,03D,Q72,Y54,15,CHILD_POPULATION,1567
30-Apr-18,NHS,03D,Q72,Y54,16,CHILD_PSEEN,1000
30-Apr-18,NHS,03D,Q72,Y54,16,CHILD_POPULATION,1614
30-Apr-18,NHS,03D,Q72,Y54,17,CHILD_PSEEN,996
30-Apr-18,NHS,03D,Q72,Y54,17,CHILD_POPULATION,1674
30-Apr-18,NHS,03D,Q72,Y54,2,CHILD_PSEEN,806
30-Apr-18,NHS,03D,Q72,Y54,2,CHILD_POPULATION,1481
30-Apr-18,NHS,03D,Q72,Y54,3,CHILD_PSEEN,875
30-Apr-18,NHS,03D,Q72,Y54,3,CHILD_POPULATION,1557
30-Apr-18,NHS,03D,Q72,Y54,4,CHILD_PSEEN,956
30-Apr-18,NHS,03D,Q72,Y54,4,CHILD_POPULATION,1626
30-Apr-18,NHS,03D,Q72,Y54,5,CHILD_PSEEN,1120
30-Apr-18,NHS,03D,Q72,Y54,5,CHILD_POPULATION,1534
30-Apr-18,NHS,03D,Q72,Y54,6,CHILD_PSEEN,1130
30-Apr-18,NHS,03D,Q72,Y54,6,CHILD_POPULATION,1667
30-Apr-18,NHS,03D,Q72,Y54,7,CHILD_PSEEN,1141
30-Apr-18,NHS,03D,Q72,Y54,7,CHILD_POPULATION,1536
30-Apr-18,NHS,03D,Q72,Y54,8,CHILD_PSEEN,1159
30-Apr-18,NHS,03D,Q72,Y54,8,CHILD_POPULATION,1599
30-Apr-18,NHS,03D,Q72,Y54,9,CHILD_PSEEN,1172
30-Apr-18,NHS,03D,Q72,Y54,9,CHILD_POPULATION,1567
30-Apr-18,NHS,03E,Q72,Y54,0,CHILD_PSEEN,75
30-Apr-18,NHS,03E,Q72,Y54,0,CHILD_POPULATION,1523
30-Apr-18,NHS,03E,Q72,Y54,1,CHILD_PSEEN,465
30-Apr-18,NHS,03E,Q72,Y54,1,CHILD_POPULATION,1488
30-Apr-18,NHS,03E,Q72,Y54,10,CHILD_PSEEN,1170
30-Apr-18,NHS,03E,Q72,Y54,10,CHILD_POPULATION,1847
30-Apr-18,NHS,03E,Q72,Y54,11,CHILD_PSEEN,1204
30-Apr-18,NHS,03E,Q72,Y54,11,CHILD_POPULATION,1894
30-Apr-18,NHS,03E,Q72,Y54,12,CHILD_PSEEN,1222
30-Apr-18,NHS,03E,Q72,Y54,12,CHILD_POPULATION,1839
30-Apr-18,NHS,03E,Q72,Y54,13,CHILD_PSEEN,1221
30-Apr-18,NHS,03E,Q72,Y54,13,CHILD_POPULATION,1855
30-Apr-18,NHS,03E,Q72,Y54,14,CHILD_PSEEN,1172
30-Apr-18,NHS,03E,Q72,Y54,14,CHILD_POPULATION,1820
30-Apr-18,NHS,03E,Q72,Y54,15,CHILD_PSEEN,1216
30-Apr-18,NHS,03E,Q72,Y54,15,CHILD_POPULATION,1810
30-Apr-18,NHS,03E,Q72,Y54,16,CHILD_PSEEN,1070
30-Apr-18,NHS,03E,Q72,Y54,16,CHILD_POPULATION,2014
30-Apr-18,NHS,03E,Q72,Y54,17,CHILD_PSEEN,1039
30-Apr-18,NHS,03E,Q72,Y54,17,CHILD_POPULATION,2499
30-Apr-18,NHS,03E,Q72,Y54,2,CHILD_PSEEN,751
30-Apr-18,NHS,03E,Q72,Y54,2,CHILD_POPULATION,1574
30-Apr-18,NHS,03E,Q72,Y54,3,CHILD_PSEEN,808
30-Apr-18,NHS,03E,Q72,Y54,3,CHILD_POPULATION,1618
30-Apr-18,NHS,03E,Q72,Y54,4,CHILD_PSEEN,931
30-Apr-18,NHS,03E,Q72,Y54,4,CHILD_POPULATION,1731
30-Apr-18,NHS,03E,Q72,Y54,5,CHILD_PSEEN,971
30-Apr-18,NHS,03E,Q72,Y54,5,CHILD_POPULATION,1821
30-Apr-18,NHS,03E,Q72,Y54,6,CHILD_PSEEN,1075
30-Apr-18,NHS,03E,Q72,Y54,6,CHILD_POPULATION,1851
30-Apr-18,NHS,03E,Q72,Y54,7,CHILD_PSEEN,1158
30-Apr-18,NHS,03E,Q72,Y54,7,CHILD_POPULATION,1824
30-Apr-18,NHS,03E,Q72,Y54,8,CHILD_PSEEN,1180
30-Apr-18,NHS,03E,Q72,Y54,8,CHILD_POPULATION,1858
30-Apr-18,NHS,03E,Q72,Y54,9,CHILD_PSEEN,1170
30-Apr-18,NHS,03E,Q72,Y54,9,CHILD_POPULATION,1893
30-Apr-18,NHS,03F,Q72,Y54,0,CHILD_PSEEN,134
30-Apr-18,NHS,03F,Q72,Y54,0,CHILD_POPULATION,3571
30-Apr-18,NHS,03F,Q72,Y54,1,CHILD_PSEEN,1100
30-Apr-18,NHS,03F,Q72,Y54,1,CHILD_POPULATION,3437
30-Apr-18,NHS,03F,Q72,Y54,10,CHILD_PSEEN,2689
30-Apr-18,NHS,03F,Q72,Y54,10,CHILD_POPULATION,3054
30-Apr-18,NHS,03F,Q72,Y54,11,CHILD_PSEEN,2516
30-Apr-18,NHS,03F,Q72,Y54,11,CHILD_POPULATION,2752
30-Apr-18,NHS,03F,Q72,Y54,12,CHILD_PSEEN,2401
30-Apr-18,NHS,03F,Q72,Y54,12,CHILD_POPULATION,2871
30-Apr-18,NHS,03F,Q72,Y54,13,CHILD_PSEEN,2337
30-Apr-18,NHS,03F,Q72,Y54,13,CHILD_POPULATION,2518
30-Apr-18,NHS,03F,Q72,Y54,14,CHILD_PSEEN,2257
30-Apr-18,NHS,03F,Q72,Y54,14,CHILD_POPULATION,2593
30-Apr-18,NHS,03F,Q72,Y54,15,CHILD_PSEEN,2063
30-Apr-18,NHS,03F,Q72,Y54,15,CHILD_POPULATION,2581
30-Apr-18,NHS,03F,Q72,Y54,16,CHILD_PSEEN,2023
30-Apr-18,NHS,03F,Q72,Y54,16,CHILD_POPULATION,2515
30-Apr-18,NHS,03F,Q72,Y54,17,CHILD_PSEEN,1869
30-Apr-18,NHS,03F,Q72,Y54,17,CHILD_POPULATION,2743
30-Apr-18,NHS,03F,Q72,Y54,2,CHILD_PSEEN,1632
30-Apr-18,NHS,03F,Q72,Y54,2,CHILD_POPULATION,3547
30-Apr-18,NHS,03F,Q72,Y54,3,CHILD_PSEEN,1936
30-Apr-18,NHS,03F,Q72,Y54,3,CHILD_POPULATION,3633
30-Apr-18,NHS,03F,Q72,Y54,4,CHILD_PSEEN,2270
30-Apr-18,NHS,03F,Q72,Y54,4,CHILD_POPULATION,3680
30-Apr-18,NHS,03F,Q72,Y54,5,CHILD_PSEEN,2606
30-Apr-18,NHS,03F,Q72,Y54,5,CHILD_POPULATION,3435
30-Apr-18,NHS,03F,Q72,Y54,6,CHILD_PSEEN,2701
30-Apr-18,NHS,03F,Q72,Y54,6,CHILD_POPULATION,3375
30-Apr-18,NHS,03F,Q72,Y54,7,CHILD_PSEEN,2840
30-Apr-18,NHS,03F,Q72,Y54,7,CHILD_POPULATION,3364
30-Apr-18,NHS,03F,Q72,Y54,8,CHILD_PSEEN,2722
30-Apr-18,NHS,03F,Q72,Y54,8,CHILD_POPULATION,3284
30-Apr-18,NHS,03F,Q72,Y54,9,CHILD_PSEEN,2680
30-Apr-18,NHS,03F,Q72,Y54,9,CHILD_POPULATION,3134
30-Apr-18,NHS,03H,Q72,Y54,0,CHILD_PSEEN,24
30-Apr-18,NHS,03H,Q72,Y54,0,CHILD_POPULATION,1863
30-Apr-18,NHS,03H,Q72,Y54,1,CHILD_PSEEN,195
30-Apr-18,NHS,03H,Q72,Y54,1,CHILD_POPULATION,1965
30-Apr-18,NHS,03H,Q72,Y54,10,CHILD_PSEEN,1403
30-Apr-18,NHS,03H,Q72,Y54,10,CHILD_POPULATION,1962
30-Apr-18,NHS,03H,Q72,Y54,11,CHILD_PSEEN,1350
30-Apr-18,NHS,03H,Q72,Y54,11,CHILD_POPULATION,1941
30-Apr-18,NHS,03H,Q72,Y54,12,CHILD_PSEEN,1330
30-Apr-18,NHS,03H,Q72,Y54,12,CHILD_POPULATION,1718
30-Apr-18,NHS,03H,Q72,Y54,13,CHILD_PSEEN,1356
30-Apr-18,NHS,03H,Q72,Y54,13,CHILD_POPULATION,1713
30-Apr-18,NHS,03H,Q72,Y54,14,CHILD_PSEEN,1304
30-Apr-18,NHS,03H,Q72,Y54,14,CHILD_POPULATION,1722
30-Apr-18,NHS,03H,Q72,Y54,15,CHILD_PSEEN,1188
30-Apr-18,NHS,03H,Q72,Y54,15,CHILD_POPULATION,1658
30-Apr-18,NHS,03H,Q72,Y54,16,CHILD_PSEEN,1159
30-Apr-18,NHS,03H,Q72,Y54,16,CHILD_POPULATION,1764
30-Apr-18,NHS,03H,Q72,Y54,17,CHILD_PSEEN,1066
30-Apr-18,NHS,03H,Q72,Y54,17,CHILD_POPULATION,1885
30-Apr-18,NHS,03H,Q72,Y54,2,CHILD_PSEEN,493
30-Apr-18,NHS,03H,Q72,Y54,2,CHILD_POPULATION,1965
30-Apr-18,NHS,03H,Q72,Y54,3,CHILD_PSEEN,853
30-Apr-18,NHS,03H,Q72,Y54,3,CHILD_POPULATION,1953
30-Apr-18,NHS,03H,Q72,Y54,4,CHILD_PSEEN,1093
30-Apr-18,NHS,03H,Q72,Y54,4,CHILD_POPULATION,2086
30-Apr-18,NHS,03H,Q72,Y54,5,CHILD_PSEEN,1247
30-Apr-18,NHS,03H,Q72,Y54,5,CHILD_POPULATION,2014
30-Apr-18,NHS,03H,Q72,Y54,6,CHILD_PSEEN,1407
30-Apr-18,NHS,03H,Q72,Y54,6,CHILD_POPULATION,2100
30-Apr-18,NHS,03H,Q72,Y54,7,CHILD_PSEEN,1417
30-Apr-18,NHS,03H,Q72,Y54,7,CHILD_POPULATION,2012
30-Apr-18,NHS,03H,Q72,Y54,8,CHILD_PSEEN,1472
30-Apr-18,NHS,03H,Q72,Y54,8,CHILD_POPULATION,1935
30-Apr-18,NHS,03H,Q72,Y54,9,CHILD_PSEEN,1465
30-Apr-18,NHS,03H,Q72,Y54,9,CHILD_POPULATION,1955
30-Apr-18,NHS,03J,Q72,Y54,0,CHILD_PSEEN,181
30-Apr-18,NHS,03J,Q72,Y54,0,CHILD_POPULATION,2458
30-Apr-18,NHS,03J,Q72,Y54,1,CHILD_PSEEN,889
30-Apr-18,NHS,03J,Q72,Y54,1,CHILD_POPULATION,2585
30-Apr-18,NHS,03J,Q72,Y54,10,CHILD_PSEEN,2117
30-Apr-18,NHS,03J,Q72,Y54,10,CHILD_POPULATION,2618
30-Apr-18,NHS,03J,Q72,Y54,11,CHILD_PSEEN,2049
30-Apr-18,NHS,03J,Q72,Y54,11,CHILD_POPULATION,2575
30-Apr-18,NHS,03J,Q72,Y54,12,CHILD_PSEEN,2091
30-Apr-18,NHS,03J,Q72,Y54,12,CHILD_POPULATION,2488
30-Apr-18,NHS,03J,Q72,Y54,13,CHILD_PSEEN,2067
30-Apr-18,NHS,03J,Q72,Y54,13,CHILD_POPULATION,2453
30-Apr-18,NHS,03J,Q72,Y54,14,CHILD_PSEEN,1930
30-Apr-18,NHS,03J,Q72,Y54,14,CHILD_POPULATION,2423
30-Apr-18,NHS,03J,Q72,Y54,15,CHILD_PSEEN,1876
30-Apr-18,NHS,03J,Q72,Y54,15,CHILD_POPULATION,2472
30-Apr-18,NHS,03J,Q72,Y54,16,CHILD_PSEEN,1755
30-Apr-18,NHS,03J,Q72,Y54,16,CHILD_POPULATION,2501
30-Apr-18,NHS,03J,Q72,Y54,17,CHILD_PSEEN,1609
30-Apr-18,NHS,03J,Q72,Y54,17,CHILD_POPULATION,2510
30-Apr-18,NHS,03J,Q72,Y54,2,CHILD_PSEEN,1335
30-Apr-18,NHS,03J,Q72,Y54,2,CHILD_POPULATION,2686
30-Apr-18,NHS,03J,Q72,Y54,3,CHILD_PSEEN,1659
30-Apr-18,NHS,03J,Q72,Y54,3,CHILD_POPULATION,2754
30-Apr-18,NHS,03J,Q72,Y54,4,CHILD_PSEEN,1799
30-Apr-18,NHS,03J,Q72,Y54,4,CHILD_POPULATION,2712
30-Apr-18,NHS,03J,Q72,Y54,5,CHILD_PSEEN,1964
30-Apr-18,NHS,03J,Q72,Y54,5,CHILD_POPULATION,2864
30-Apr-18,NHS,03J,Q72,Y54,6,CHILD_PSEEN,2117
30-Apr-18,NHS,03J,Q72,Y54,6,CHILD_POPULATION,2673
30-Apr-18,NHS,03J,Q72,Y54,7,CHILD_PSEEN,2205
30-Apr-18,NHS,03J,Q72,Y54,7,CHILD_POPULATION,2705
30-Apr-18,NHS,03J,Q72,Y54,8,CHILD_PSEEN,2191
30-Apr-18,NHS,03J,Q72,Y54,8,CHILD_POPULATION,2768
30-Apr-18,NHS,03J,Q72,Y54,9,CHILD_PSEEN,2160
30-Apr-18,NHS,03J,Q72,Y54,9,CHILD_POPULATION,2582
30-Apr-18,NHS,03K,Q72,Y54,0,CHILD_PSEEN,41
30-Apr-18,NHS,03K,Q72,Y54,0,CHILD_POPULATION,1826
30-Apr-18,NHS,03K,Q72,Y54,1,CHILD_PSEEN,327
30-Apr-18,NHS,03K,Q72,Y54,1,CHILD_POPULATION,1820
30-Apr-18,NHS,03K,Q72,Y54,10,CHILD_PSEEN,1217
30-Apr-18,NHS,03K,Q72,Y54,10,CHILD_POPULATION,2091
30-Apr-18,NHS,03K,Q72,Y54,11,CHILD_PSEEN,1242
30-Apr-18,NHS,03K,Q72,Y54,11,CHILD_POPULATION,1947
30-Apr-18,NHS,03K,Q72,Y54,12,CHILD_PSEEN,1190
30-Apr-18,NHS,03K,Q72,Y54,12,CHILD_POPULATION,1889
30-Apr-18,NHS,03K,Q72,Y54,13,CHILD_PSEEN,1168
30-Apr-18,NHS,03K,Q72,Y54,13,CHILD_POPULATION,1827
30-Apr-18,NHS,03K,Q72,Y54,14,CHILD_PSEEN,1132
30-Apr-18,NHS,03K,Q72,Y54,14,CHILD_POPULATION,1825
30-Apr-18,NHS,03K,Q72,Y54,15,CHILD_PSEEN,1031
30-Apr-18,NHS,03K,Q72,Y54,15,CHILD_POPULATION,1910
30-Apr-18,NHS,03K,Q72,Y54,16,CHILD_PSEEN,1024
30-Apr-18,NHS,03K,Q72,Y54,16,CHILD_POPULATION,1961
30-Apr-18,NHS,03K,Q72,Y54,17,CHILD_PSEEN,958
30-Apr-18,NHS,03K,Q72,Y54,17,CHILD_POPULATION,1841
30-Apr-18,NHS,03K,Q72,Y54,2,CHILD_PSEEN,630
30-Apr-18,NHS,03K,Q72,Y54,2,CHILD_POPULATION,1823
30-Apr-18,NHS,03K,Q72,Y54,3,CHILD_PSEEN,790
30-Apr-18,NHS,03K,Q72,Y54,3,CHILD_POPULATION,1995
30-Apr-18,NHS,03K,Q72,Y54,4,CHILD_PSEEN,970
30-Apr-18,NHS,03K,Q72,Y54,4,CHILD_POPULATION,2031
30-Apr-18,NHS,03K,Q72,Y54,5,CHILD_PSEEN,1087
30-Apr-18,NHS,03K,Q72,Y54,5,CHILD_POPULATION,2063
30-Apr-18,NHS,03K,Q72,Y54,6,CHILD_PSEEN,1153
30-Apr-18,NHS,03K,Q72,Y54,6,CHILD_POPULATION,2141
30-Apr-18,NHS,03K,Q72,Y54,7,CHILD_PSEEN,1153
30-Apr-18,NHS,03K,Q72,Y54,7,CHILD_POPULATION,2160
30-Apr-18,NHS,03K,Q72,Y54,8,CHILD_PSEEN,1190
30-Apr-18,NHS,03K,Q72,Y54,8,CHILD_POPULATION,2141
30-Apr-18,NHS,03K,Q72,Y54,9,CHILD_PSEEN,1282
30-Apr-18,NHS,03K,Q72,Y54,9,CHILD_POPULATION,2087
30-Apr-18,NHS,03L,Q72,Y54,0,CHILD_PSEEN,244
30-Apr-18,NHS,03L,Q72,Y54,0,CHILD_POPULATION,3201
30-Apr-18,NHS,03L,Q72,Y54,1,CHILD_PSEEN,1249
30-Apr-18,NHS,03L,Q72,Y54,1,CHILD_POPULATION,3026
30-Apr-18,NHS,03L,Q72,Y54,10,CHILD_PSEEN,2391
30-Apr-18,NHS,03L,Q72,Y54,10,CHILD_POPULATION,3149
30-Apr-18,NHS,03L,Q72,Y54,11,CHILD_PSEEN,2230
30-Apr-18,NHS,03L,Q72,Y54,11,CHILD_POPULATION,2986
30-Apr-18,NHS,03L,Q72,Y54,12,CHILD_PSEEN,2133
30-Apr-18,NHS,03L,Q72,Y54,12,CHILD_POPULATION,2949
30-Apr-18,NHS,03L,Q72,Y54,13,CHILD_PSEEN,2067
30-Apr-18,NHS,03L,Q72,Y54,13,CHILD_POPULATION,2991
30-Apr-18,NHS,03L,Q72,Y54,14,CHILD_PSEEN,2040
30-Apr-18,NHS,03L,Q72,Y54,14,CHILD_POPULATION,2910
30-Apr-18,NHS,03L,Q72,Y54,15,CHILD_PSEEN,2006
30-Apr-18,NHS,03L,Q72,Y54,15,CHILD_POPULATION,2886
30-Apr-18,NHS,03L,Q72,Y54,16,CHILD_PSEEN,1921
30-Apr-18,NHS,03L,Q72,Y54,16,CHILD_POPULATION,3109
30-Apr-18,NHS,03L,Q72,Y54,17,CHILD_PSEEN,1734
30-Apr-18,NHS,03L,Q72,Y54,17,CHILD_POPULATION,3219
30-Apr-18,NHS,03L,Q72,Y54,2,CHILD_PSEEN,1733
30-Apr-18,NHS,03L,Q72,Y54,2,CHILD_POPULATION,3212
30-Apr-18,NHS,03L,Q72,Y54,3,CHILD_PSEEN,1779
30-Apr-18,NHS,03L,Q72,Y54,3,CHILD_POPULATION,3219
30-Apr-18,NHS,03L,Q72,Y54,4,CHILD_PSEEN,2056
30-Apr-18,NHS,03L,Q72,Y54,4,CHILD_POPULATION,3367
30-Apr-18,NHS,03L,Q72,Y54,5,CHILD_PSEEN,2132
30-Apr-18,NHS,03L,Q72,Y54,5,CHILD_POPULATION,3288
30-Apr-18,NHS,03L,Q72,Y54,6,CHILD_PSEEN,2322
30-Apr-18,NHS,03L,Q72,Y54,6,CHILD_POPULATION,3249
30-Apr-18,NHS,03L,Q72,Y54,7,CHILD_PSEEN,2387
30-Apr-18,NHS,03L,Q72,Y54,7,CHILD_POPULATION,3341
30-Apr-18,NHS,03L,Q72,Y54,8,CHILD_PSEEN,2373
30-Apr-18,NHS,03L,Q72,Y54,8,CHILD_POPULATION,3333
30-Apr-18,NHS,03L,Q72,Y54,9,CHILD_PSEEN,2386
30-Apr-18,NHS,03L,Q72,Y54,9,CHILD_POPULATION,3158
30-Apr-18,NHS,03M,Q72,Y54,0,CHILD_PSEEN,22
30-Apr-18,NHS,03M,Q72,Y54,0,CHILD_POPULATION,1102
30-Apr-18,NHS,03M,Q72,Y54,1,CHILD_PSEEN,209
30-Apr-18,NHS,03M,Q72,Y54,1,CHILD_POPULATION,1193
30-Apr-18,NHS,03M,Q72,Y54,10,CHILD_PSEEN,793
30-Apr-18,NHS,03M,Q72,Y54,10,CHILD_POPULATION,1152
30-Apr-18,NHS,03M,Q72,Y54,11,CHILD_PSEEN,780
30-Apr-18,NHS,03M,Q72,Y54,11,CHILD_POPULATION,1146
30-Apr-18,NHS,03M,Q72,Y54,12,CHILD_PSEEN,771
30-Apr-18,NHS,03M,Q72,Y54,12,CHILD_POPULATION,1104
30-Apr-18,NHS,03M,Q72,Y54,13,CHILD_PSEEN,814
30-Apr-18,NHS,03M,Q72,Y54,13,CHILD_POPULATION,1098
30-Apr-18,NHS,03M,Q72,Y54,14,CHILD_PSEEN,756
30-Apr-18,NHS,03M,Q72,Y54,14,CHILD_POPULATION,1103
30-Apr-18,NHS,03M,Q72,Y54,15,CHILD_PSEEN,741
30-Apr-18,NHS,03M,Q72,Y54,15,CHILD_POPULATION,1078
30-Apr-18,NHS,03M,Q72,Y54,16,CHILD_PSEEN,647
30-Apr-18,NHS,03M,Q72,Y54,16,CHILD_POPULATION,1181
30-Apr-18,NHS,03M,Q72,Y54,17,CHILD_PSEEN,610
30-Apr-18,NHS,03M,Q72,Y54,17,CHILD_POPULATION,1195
30-Apr-18,NHS,03M,Q72,Y54,2,CHILD_PSEEN,380
30-Apr-18,NHS,03M,Q72,Y54,2,CHILD_POPULATION,1099
30-Apr-18,NHS,03M,Q72,Y54,3,CHILD_PSEEN,579
30-Apr-18,NHS,03M,Q72,Y54,3,CHILD_POPULATION,1159
30-Apr-18,NHS,03M,Q72,Y54,4,CHILD_PSEEN,619
30-Apr-18,NHS,03M,Q72,Y54,4,CHILD_POPULATION,1210
30-Apr-18,NHS,03M,Q72,Y54,5,CHILD_PSEEN,716
30-Apr-18,NHS,03M,Q72,Y54,5,CHILD_POPULATION,1238
30-Apr-18,NHS,03M,Q72,Y54,6,CHILD_PSEEN,760
30-Apr-18,NHS,03M,Q72,Y54,6,CHILD_POPULATION,1173
30-Apr-18,NHS,03M,Q72,Y54,7,CHILD_PSEEN,768
30-Apr-18,NHS,03M,Q72,Y54,7,CHILD_POPULATION,1194
30-Apr-18,NHS,03M,Q72,Y54,8,CHILD_PSEEN,787
30-Apr-18,NHS,03M,Q72,Y54,8,CHILD_POPULATION,1157
30-Apr-18,NHS,03M,Q72,Y54,9,CHILD_PSEEN,824
30-Apr-18,NHS,03M,Q72,Y54,9,CHILD_POPULATION,1159
30-Apr-18,NHS,03N,Q72,Y54,0,CHILD_PSEEN,501
30-Apr-18,NHS,03N,Q72,Y54,0,CHILD_POPULATION,6598
30-Apr-18,NHS,03N,Q72,Y54,1,CHILD_PSEEN,2547
30-Apr-18,NHS,03N,Q72,Y54,1,CHILD_POPULATION,6545
30-Apr-18,NHS,03N,Q72,Y54,10,CHILD_PSEEN,5218
30-Apr-18,NHS,03N,Q72,Y54,10,CHILD_POPULATION,6576
30-Apr-18,NHS,03N,Q72,Y54,11,CHILD_PSEEN,4906
30-Apr-18,NHS,03N,Q72,Y54,11,CHILD_POPULATION,6328
30-Apr-18,NHS,03N,Q72,Y54,12,CHILD_PSEEN,4738
30-Apr-18,NHS,03N,Q72,Y54,12,CHILD_POPULATION,6217
30-Apr-18,NHS,03N,Q72,Y54,13,CHILD_PSEEN,4700
30-Apr-18,NHS,03N,Q72,Y54,13,CHILD_POPULATION,5788
30-Apr-18,NHS,03N,Q72,Y54,14,CHILD_PSEEN,4763
30-Apr-18,NHS,03N,Q72,Y54,14,CHILD_POPULATION,5812
30-Apr-18,NHS,03N,Q72,Y54,15,CHILD_PSEEN,4254
30-Apr-18,NHS,03N,Q72,Y54,15,CHILD_POPULATION,5864
30-Apr-18,NHS,03N,Q72,Y54,16,CHILD_PSEEN,4144
30-Apr-18,NHS,03N,Q72,Y54,16,CHILD_POPULATION,6076
30-Apr-18,NHS,03N,Q72,Y54,17,CHILD_PSEEN,3986
30-Apr-18,NHS,03N,Q72,Y54,17,CHILD_POPULATION,6136
30-Apr-18,NHS,03N,Q72,Y54,2,CHILD_PSEEN,3678
30-Apr-18,NHS,03N,Q72,Y54,2,CHILD_POPULATION,6539
30-Apr-18,NHS,03N,Q72,Y54,3,CHILD_PSEEN,4094
30-Apr-18,NHS,03N,Q72,Y54,3,CHILD_POPULATION,6781
30-Apr-18,NHS,03N,Q72,Y54,4,CHILD_PSEEN,4462
30-Apr-18,NHS,03N,Q72,Y54,4,CHILD_POPULATION,7033
30-Apr-18,NHS,03N,Q72,Y54,5,CHILD_PSEEN,4952
30-Apr-18,NHS,03N,Q72,Y54,5,CHILD_POPULATION,6680
30-Apr-18,NHS,03N,Q72,Y54,6,CHILD_PSEEN,5203
30-Apr-18,NHS,03N,Q72,Y54,6,CHILD_POPULATION,6960
30-Apr-18,NHS,03N,Q72,Y54,7,CHILD_PSEEN,5129
30-Apr-18,NHS,03N,Q72,Y54,7,CHILD_POPULATION,6865
30-Apr-18,NHS,03N,Q72,Y54,8,CHILD_PSEEN,5116
30-Apr-18,NHS,03N,Q72,Y54,8,CHILD_POPULATION,6821
30-Apr-18,NHS,03N,Q72,Y54,9,CHILD_PSEEN,5257
30-Apr-18,NHS,03N,Q72,Y54,9,CHILD_POPULATION,6683
30-Apr-18,NHS,03Q,Q72,Y54,0,CHILD_PSEEN,166
30-Apr-18,NHS,03Q,Q72,Y54,0,CHILD_POPULATION,3423
30-Apr-18,NHS,03Q,Q72,Y54,1,CHILD_PSEEN,1289
30-Apr-18,NHS,03Q,Q72,Y54,1,CHILD_POPULATION,3460
30-Apr-18,NHS,03Q,Q72,Y54,10,CHILD_PSEEN,2914
30-Apr-18,NHS,03Q,Q72,Y54,10,CHILD_POPULATION,3671
30-Apr-18,NHS,03Q,Q72,Y54,11,CHILD_PSEEN,2812
30-Apr-18,NHS,03Q,Q72,Y54,11,CHILD_POPULATION,3603
30-Apr-18,NHS,03Q,Q72,Y54,12,CHILD_PSEEN,2759
30-Apr-18,NHS,03Q,Q72,Y54,12,CHILD_POPULATION,3487
30-Apr-18,NHS,03Q,Q72,Y54,13,CHILD_PSEEN,2796
30-Apr-18,NHS,03Q,Q72,Y54,13,CHILD_POPULATION,3493
30-Apr-18,NHS,03Q,Q72,Y54,14,CHILD_PSEEN,2658
30-Apr-18,NHS,03Q,Q72,Y54,14,CHILD_POPULATION,3464
30-Apr-18,NHS,03Q,Q72,Y54,15,CHILD_PSEEN,2552
30-Apr-18,NHS,03Q,Q72,Y54,15,CHILD_POPULATION,3525
30-Apr-18,NHS,03Q,Q72,Y54,16,CHILD_PSEEN,2408
30-Apr-18,NHS,03Q,Q72,Y54,16,CHILD_POPULATION,3694
30-Apr-18,NHS,03Q,Q72,Y54,17,CHILD_PSEEN,2313
30-Apr-18,NHS,03Q,Q72,Y54,17,CHILD_POPULATION,3909
30-Apr-18,NHS,03Q,Q72,Y54,2,CHILD_PSEEN,2079
30-Apr-18,NHS,03Q,Q72,Y54,2,CHILD_POPULATION,3597
30-Apr-18,NHS,03Q,Q72,Y54,3,CHILD_PSEEN,2400
30-Apr-18,NHS,03Q,Q72,Y54,3,CHILD_POPULATION,3570
30-Apr-18,NHS,03Q,Q72,Y54,4,CHILD_PSEEN,2512
30-Apr-18,NHS,03Q,Q72,Y54,4,CHILD_POPULATION,3834
30-Apr-18,NHS,03Q,Q72,Y54,5,CHILD_PSEEN,2666
30-Apr-18,NHS,03Q,Q72,Y54,5,CHILD_POPULATION,3859
30-Apr-18,NHS,03Q,Q72,Y54,6,CHILD_PSEEN,2868
30-Apr-18,NHS,03Q,Q72,Y54,6,CHILD_POPULATION,3808
30-Apr-18,NHS,03Q,Q72,Y54,7,CHILD_PSEEN,2880
30-Apr-18,NHS,03Q,Q72,Y54,7,CHILD_POPULATION,3867
