PATIENT_SEEN_END_DATE,GEOGRAPHY,ORG_CODE,PARENTCODE_1,PARENTCODE_2,PATIENT_TYPE,VALUE
30-Apr-18,NHS,03Y,Q76,Y55,TOTAL,50682
30-Apr-18,NHS,03Y,Q76,Y55,TOTAL_POPULATION,111402
30-Apr-18,NHS,04E,Q76,Y55,ADULT_24_months,83877
30-Apr-18,NHS,04E,Q76,Y55,ADULT_POPULATION,156839
30-Apr-18,NHS,04E,Q76,Y55,CHILD_12_months,23523
30-Apr-18,NHS,04E,Q76,Y55,CHILD_POPULATION,41102
30-Apr-18,NHS,04E,Q76,Y55,TOTAL,107400
30-Apr-18,NHS,04E,Q76,Y55,TOTAL_POPULATION,197941
30-Apr-18,NHS,04H,Q76,Y55,ADULT_24_months,43522
30-Apr-18,NHS,04H,Q76,Y55,ADULT_POPULATION,95479
30-Apr-18,NHS,04H,Q76,Y55,CHILD_12_months,12915
30-Apr-18,NHS,04H,Q76,Y55,CHILD_POPULATION,24245
30-Apr-18,NHS,04H,Q76,Y55,TOTAL,56437
30-Apr-18,NHS,04H,Q76,Y55,TOTAL_POPULATION,119724
30-Apr-18,NHS,04J,Q76,Y55,ADULT_24_months,121303
30-Apr-18,NHS,04J,Q76,Y55,ADULT_POPULATION,222731
30-Apr-18,NHS,04J,Q76,Y55,CHILD_12_months,33770
30-Apr-18,NHS,04J,Q76,Y55,CHILD_POPULATION,50456
30-Apr-18,NHS,04J,Q76,Y55,TOTAL,155073
30-Apr-18,NHS,04J,Q76,Y55,TOTAL_POPULATION,273187
30-Apr-18,NHS,04K,Q76,Y55,ADULT_24_months,147341
30-Apr-18,NHS,04K,Q76,Y55,ADULT_POPULATION,258156
30-Apr-18,NHS,04K,Q76,Y55,CHILD_12_months,41917
30-Apr-18,NHS,04K,Q76,Y55,CHILD_POPULATION,67126
30-Apr-18,NHS,04K,Q76,Y55,TOTAL,189258
30-Apr-18,NHS,04K,Q76,Y55,TOTAL_POPULATION,325282
30-Apr-18,NHS,04L,Q76,Y55,ADULT_24_months,79542
30-Apr-18,NHS,04L,Q76,Y55,ADULT_POPULATION,119723
30-Apr-18,NHS,04L,Q76,Y55,CHILD_12_months,21305
30-Apr-18,NHS,04L,Q76,Y55,CHILD_POPULATION,30600
30-Apr-18,NHS,04L,Q76,Y55,TOTAL,100847
30-Apr-18,NHS,04L,Q76,Y55,TOTAL_POPULATION,150323
30-Apr-18,NHS,04M,Q76,Y55,ADULT_24_months,40919
30-Apr-18,NHS,04M,Q76,Y55,ADULT_POPULATION,91143
30-Apr-18,NHS,04M,Q76,Y55,CHILD_12_months,12195
30-Apr-18,NHS,04M,Q76,Y55,CHILD_POPULATION,21528
30-Apr-18,NHS,04M,Q76,Y55,TOTAL,53114
30-Apr-18,NHS,04M,Q76,Y55,TOTAL_POPULATION,112671
30-Apr-18,NHS,04N,Q76,Y55,ADULT_24_months,37412
30-Apr-18,NHS,04N,Q76,Y55,ADULT_POPULATION,91438
30-Apr-18,NHS,04N,Q76,Y55,CHILD_12_months,15022
30-Apr-18,NHS,04N,Q76,Y55,CHILD_POPULATION,23766
30-Apr-18,NHS,04N,Q76,Y55,TOTAL,52434
30-Apr-18,NHS,04N,Q76,Y55,TOTAL_POPULATION,115204
30-Apr-18,NHS,04R,Q76,Y55,ADULT_24_months,181466
30-Apr-18,NHS,04R,Q76,Y55,ADULT_POPULATION,413975
30-Apr-18,NHS,04R,Q76,Y55,CHILD_12_months,60072
30-Apr-18,NHS,04R,Q76,Y55,CHILD_POPULATION,113470
30-Apr-18,NHS,04R,Q76,Y55,TOTAL,241538
30-Apr-18,NHS,04R,Q76,Y55,TOTAL_POPULATION,527445
30-Apr-18,NHS,04Y,Q76,Y55,ADULT_24_months,51107
30-Apr-18,NHS,04Y,Q76,Y55,ADULT_POPULATION,108079
30-Apr-18,NHS,04Y,Q76,Y55,CHILD_12_months,13630
30-Apr-18,NHS,04Y,Q76,Y55,CHILD_POPULATION,27020
30-Apr-18,NHS,04Y,Q76,Y55,TOTAL,64737
30-Apr-18,NHS,04Y,Q76,Y55,TOTAL_POPULATION,135099
30-Apr-18,NHS,05D,Q76,Y55,ADULT_24_months,49516
30-Apr-18,NHS,05D,Q76,Y55,ADULT_POPULATION,99010
30-Apr-18,NHS,05D,Q76,Y55,CHILD_12_months,18623
30-Apr-18,NHS,05D,Q76,Y55,CHILD_POPULATION,27341
30-Apr-18,NHS,05D,Q76,Y55,TOTAL,68139
30-Apr-18,NHS,05D,Q76,Y55,TOTAL_POPULATION,126351
30-Apr-18,NHS,05G,Q76,Y55,ADULT_24_months,84881
30-Apr-18,NHS,05G,Q76,Y55,ADULT_POPULATION,177888
30-Apr-18,NHS,05G,Q76,Y55,CHILD_12_months,23698
30-Apr-18,NHS,05G,Q76,Y55,CHILD_POPULATION,40434
30-Apr-18,NHS,05G,Q76,Y55,TOTAL,108579
30-Apr-18,NHS,05G,Q76,Y55,TOTAL_POPULATION,218322
30-Apr-18,NHS,05N,Q76,Y55,ADULT_24_months,123209
30-Apr-18,NHS,05N,Q76,Y55,ADULT_POPULATION,253987
30-Apr-18,NHS,05N,Q76,Y55,CHILD_12_months,35971
30-Apr-18,NHS,05N,Q76,Y55,CHILD_POPULATION,59386
30-Apr-18,NHS,05N,Q76,Y55,TOTAL,159180
30-Apr-18,NHS,05N,Q76,Y55,TOTAL_POPULATION,313373
30-Apr-18,NHS,05Q,Q76,Y55,ADULT_24_months,95383
30-Apr-18,NHS,05Q,Q76,Y55,ADULT_POPULATION,181403
30-Apr-18,NHS,05Q,Q76,Y55,CHILD_12_months,28283
30-Apr-18,NHS,05Q,Q76,Y55,CHILD_POPULATION,43780
30-Apr-18,NHS,05Q,Q76,Y55,TOTAL,123666
30-Apr-18,NHS,05Q,Q76,Y55,TOTAL_POPULATION,225183
30-Apr-18,NHS,05V,Q76,Y55,ADULT_24_months,61430
30-Apr-18,NHS,05V,Q76,Y55,ADULT_POPULATION,125124
30-Apr-18,NHS,05V,Q76,Y55,CHILD_12_months,17782
30-Apr-18,NHS,05V,Q76,Y55,CHILD_POPULATION,28829
30-Apr-18,NHS,05V,Q76,Y55,TOTAL,79212
30-Apr-18,NHS,05V,Q76,Y55,TOTAL_POPULATION,153953
30-Apr-18,NHS,05W,Q76,Y55,ADULT_24_months,122390
30-Apr-18,NHS,05W,Q76,Y55,ADULT_POPULATION,203375
30-Apr-18,NHS,05W,Q76,Y55,CHILD_12_months,35995
30-Apr-18,NHS,05W,Q76,Y55,CHILD_POPULATION,58065
30-Apr-18,NHS,05W,Q76,Y55,TOTAL,158385
30-Apr-18,NHS,05W,Q76,Y55,TOTAL_POPULATION,261440
30-Apr-18,NHS,05X,Q76,Y55,ADULT_24_months,80025
30-Apr-18,NHS,05X,Q76,Y55,ADULT_POPULATION,133625
30-Apr-18,NHS,05X,Q76,Y55,CHILD_12_months,26955
30-Apr-18,NHS,05X,Q76,Y55,CHILD_POPULATION,39351
30-Apr-18,NHS,05X,Q76,Y55,TOTAL,106980
30-Apr-18,NHS,05X,Q76,Y55,TOTAL_POPULATION,172976
30-Apr-18,NHS,05A,Q77,Y55,ADULT_24_months,183613
30-Apr-18,NHS,05A,Q77,Y55,ADULT_POPULATION,356970
30-Apr-18,NHS,05A,Q77,Y55,CHILD_12_months,55485
30-Apr-18,NHS,05A,Q77,Y55,CHILD_POPULATION,99756
30-Apr-18,NHS,05A,Q77,Y55,TOTAL,239098
30-Apr-18,NHS,05A,Q77,Y55,TOTAL_POPULATION,456726
30-Apr-18,NHS,05C,Q77,Y55,ADULT_24_months,139488
30-Apr-18,NHS,05C,Q77,Y55,ADULT_POPULATION,249513
30-Apr-18,NHS,05C,Q77,Y55,CHILD_12_months,36608
30-Apr-18,NHS,05C,Q77,Y55,CHILD_POPULATION,68121
30-Apr-18,NHS,05C,Q77,Y55,TOTAL,176096
30-Apr-18,NHS,05C,Q77,Y55,TOTAL_POPULATION,317634
30-Apr-18,NHS,05F,Q77,Y55,ADULT_24_months,75653
30-Apr-18,NHS,05F,Q77,Y55,ADULT_POPULATION,153337
30-Apr-18,NHS,05F,Q77,Y55,CHILD_12_months,20944
30-Apr-18,NHS,05F,Q77,Y55,CHILD_POPULATION,35972
30-Apr-18,NHS,05F,Q77,Y55,TOTAL,96597
30-Apr-18,NHS,05F,Q77,Y55,TOTAL_POPULATION,189309
30-Apr-18,NHS,05H,Q77,Y55,ADULT_24_months,87894
30-Apr-18,NHS,05H,Q77,Y55,ADULT_POPULATION,150564
30-Apr-18,NHS,05H,Q77,Y55,CHILD_12_months,24977
30-Apr-18,NHS,05H,Q77,Y55,CHILD_POPULATION,39684
30-Apr-18,NHS,05H,Q77,Y55,TOTAL,112871
30-Apr-18,NHS,05H,Q77,Y55,TOTAL_POPULATION,190248
30-Apr-18,NHS,05J,Q77,Y55,ADULT_24_months,70933
30-Apr-18,NHS,05J,Q77,Y55,ADULT_POPULATION,143563
30-Apr-18,NHS,05J,Q77,Y55,CHILD_12_months,23065
30-Apr-18,NHS,05J,Q77,Y55,CHILD_POPULATION,38177
30-Apr-18,NHS,05J,Q77,Y55,TOTAL,93998
30-Apr-18,NHS,05J,Q77,Y55,TOTAL_POPULATION,181740
30-Apr-18,NHS,05L,Q77,Y55,ADULT_24_months,213573
30-Apr-18,NHS,05L,Q77,Y55,ADULT_POPULATION,368685
30-Apr-18,NHS,05L,Q77,Y55,CHILD_12_months,69878
30-Apr-18,NHS,05L,Q77,Y55,CHILD_POPULATION,126368
30-Apr-18,NHS,05L,Q77,Y55,TOTAL,283451
30-Apr-18,NHS,05L,Q77,Y55,TOTAL_POPULATION,495053
30-Apr-18,NHS,05R,Q77,Y55,ADULT_24_months,118457
30-Apr-18,NHS,05R,Q77,Y55,ADULT_POPULATION,212537
30-Apr-18,NHS,05R,Q77,Y55,CHILD_12_months,34382
30-Apr-18,NHS,05R,Q77,Y55,CHILD_POPULATION,50150
30-Apr-18,NHS,05R,Q77,Y55,TOTAL,152839
30-Apr-18,NHS,05R,Q77,Y55,TOTAL_POPULATION,262687
30-Apr-18,NHS,05T,Q77,Y55,ADULT_24_months,118578
30-Apr-18,NHS,05T,Q77,Y55,ADULT_POPULATION,242815
30-Apr-18,NHS,05T,Q77,Y55,CHILD_12_months,33276
30-Apr-18,NHS,05T,Q77,Y55,CHILD_POPULATION,58596
30-Apr-18,NHS,05T,Q77,Y55,TOTAL,151854
30-Apr-18,NHS,05T,Q77,Y55,TOTAL_POPULATION,301411
30-Apr-18,NHS,05Y,Q77,Y55,ADULT_24_months,101776
30-Apr-18,NHS,05Y,Q77,Y55,ADULT_POPULATION,212573
30-Apr-18,NHS,05Y,Q77,Y55,CHILD_12_months,35966
30-Apr-18,NHS,05Y,Q77,Y55,CHILD_POPULATION,66142
30-Apr-18,NHS,05Y,Q77,Y55,TOTAL,137742
30-Apr-18,NHS,05Y,Q77,Y55,TOTAL_POPULATION,278715
30-Apr-18,NHS,06A,Q77,Y55,ADULT_24_months,103797
30-Apr-18,NHS,06A,Q77,Y55,ADULT_POPULATION,197583
30-Apr-18,NHS,06A,Q77,Y55,CHILD_12_months,32495
30-Apr-18,NHS,06A,Q77,Y55,CHILD_POPULATION,59038
30-Apr-18,NHS,06A,Q77,Y55,TOTAL,136292
30-Apr-18,NHS,06A,Q77,Y55,TOTAL_POPULATION,256621
30-Apr-18,NHS,06D,Q77,Y55,ADULT_24_months,36269
30-Apr-18,NHS,06D,Q77,Y55,ADULT_POPULATION,80625
30-Apr-18,NHS,06D,Q77,Y55,CHILD_12_months,11729
30-Apr-18,NHS,06D,Q77,Y55,CHILD_POPULATION,19277
30-Apr-18,NHS,06D,Q77,Y55,TOTAL,47998
30-Apr-18,NHS,06D,Q77,Y55,TOTAL_POPULATION,99902
30-Apr-18,NHS,15E,Q77,Y55,ADULT_24_months,424446
30-Apr-18,NHS,15E,Q77,Y55,ADULT_POPULATION,878441
30-Apr-18,NHS,15E,Q77,Y55,CHILD_12_months,148224
30-Apr-18,NHS,15E,Q77,Y55,CHILD_POPULATION,285550
30-Apr-18,NHS,15E,Q77,Y55,TOTAL,572670
30-Apr-18,NHS,15E,Q77,Y55,TOTAL_POPULATION,1163991
30-Apr-18,NHS,03T,Q78,Y55,ADULT_24_months,99466
30-Apr-18,NHS,03T,Q78,Y55,ADULT_POPULATION,190551
30-Apr-18,NHS,03T,Q78,Y55,CHILD_12_months,21621
30-Apr-18,NHS,03T,Q78,Y55,CHILD_POPULATION,42843
30-Apr-18,NHS,03T,Q78,Y55,TOTAL,121087
30-Apr-18,NHS,03T,Q78,Y55,TOTAL_POPULATION,233394
30-Apr-18,NHS,03V,Q78,Y55,ADULT_24_months,27111
30-Apr-18,NHS,03V,Q78,Y55,ADULT_POPULATION,51561
30-Apr-18,NHS,03V,Q78,Y55,CHILD_12_months,8984
30-Apr-18,NHS,03V,Q78,Y55,CHILD_POPULATION,16626
30-Apr-18,NHS,03V,Q78,Y55,TOTAL,36095
30-Apr-18,NHS,03V,Q78,Y55,TOTAL_POPULATION,68187
30-Apr-18,NHS,03W,Q78,Y55,ADULT_24_months,117660
30-Apr-18,NHS,03W,Q78,Y55,ADULT_POPULATION,261718
30-Apr-18,NHS,03W,Q78,Y55,CHILD_12_months,40059
30-Apr-18,NHS,03W,Q78,Y55,CHILD_POPULATION,66832
30-Apr-18,NHS,03W,Q78,Y55,TOTAL,157719
30-Apr-18,NHS,03W,Q78,Y55,TOTAL_POPULATION,328550
30-Apr-18,NHS,04C,Q78,Y55,ADULT_24_months,148323
30-Apr-18,NHS,04C,Q78,Y55,ADULT_POPULATION,265082
30-Apr-18,NHS,04C,Q78,Y55,CHILD_12_months,56334
30-Apr-18,NHS,04C,Q78,Y55,CHILD_POPULATION,83261
30-Apr-18,NHS,04C,Q78,Y55,TOTAL,204657
30-Apr-18,NHS,04C,Q78,Y55,TOTAL_POPULATION,348343
30-Apr-18,NHS,04D,Q78,Y55,ADULT_24_months,97316
30-Apr-18,NHS,04D,Q78,Y55,ADULT_POPULATION,191279
30-Apr-18,NHS,04D,Q78,Y55,CHILD_12_months,26222
30-Apr-18,NHS,04D,Q78,Y55,CHILD_POPULATION,45662
30-Apr-18,NHS,04D,Q78,Y55,TOTAL,123538
30-Apr-18,NHS,04D,Q78,Y55,TOTAL_POPULATION,236941
30-Apr-18,NHS,04F,Q78,Y55,ADULT_24_months,79796
30-Apr-18,NHS,04F,Q78,Y55,ADULT_POPULATION,202212
30-Apr-18,NHS,04F,Q78,Y55,CHILD_12_months,36258
30-Apr-18,NHS,04F,Q78,Y55,CHILD_POPULATION,68297
30-Apr-18,NHS,04F,Q78,Y55,TOTAL,116054
30-Apr-18,NHS,04F,Q78,Y55,TOTAL_POPULATION,270509
30-Apr-18,NHS,04G,Q78,Y55,ADULT_24_months,251763
30-Apr-18,NHS,04G,Q78,Y55,ADULT_POPULATION,503809
30-Apr-18,NHS,04G,Q78,Y55,CHILD_12_months,83589
30-Apr-18,NHS,04G,Q78,Y55,CHILD_POPULATION,144838
30-Apr-18,NHS,04G,Q78,Y55,TOTAL,335352
30-Apr-18,NHS,04G,Q78,Y55,TOTAL_POPULATION,648647
30-Apr-18,NHS,04Q,Q78,Y55,ADULT_24_months,38479
30-Apr-18,NHS,04Q,Q78,Y55,ADULT_POPULATION,99339
30-Apr-18,NHS,04Q,Q78,Y55,CHILD_12_months,13618
30-Apr-18,NHS,04Q,Q78,Y55,CHILD_POPULATION,25891
30-Apr-18,NHS,04Q,Q78,Y55,TOTAL,52097
30-Apr-18,NHS,04Q,Q78,Y55,TOTAL_POPULATION,125230
30-Apr-18,NHS,04V,Q78,Y55,ADULT_24_months,157595
30-Apr-18,NHS,04V,Q78,Y55,ADULT_POPULATION,315166
30-Apr-18,NHS,04V,Q78,Y55,CHILD_12_months,48452
30-Apr-18,NHS,04V,Q78,Y55,CHILD_POPULATION,77847
30-Apr-18,NHS,04V,Q78,Y55,TOTAL,206047
30-Apr-18,NHS,04V,Q78,Y55,TOTAL_POPULATION,393013
30-Apr-18,NHS,06F,Q78,Y55,ADULT_24_months,176078
30-Apr-18,NHS,06F,Q78,Y55,ADULT_POPULATION,348238
30-Apr-18,NHS,06F,Q78,Y55,CHILD_12_months,59134
30-Apr-18,NHS,06F,Q78,Y55,CHILD_POPULATION,99450
30-Apr-18,NHS,06F,Q78,Y55,TOTAL,235212
30-Apr-18,NHS,06F,Q78,Y55,TOTAL_POPULATION,447688
30-Apr-18,NHS,06K,Q78,Y55,ADULT_24_months,245902
30-Apr-18,NHS,06K,Q78,Y55,ADULT_POPULATION,441476
30-Apr-18,NHS,06K,Q78,Y55,CHILD_12_months,80690
30-Apr-18,NHS,06K,Q78,Y55,CHILD_POPULATION,124204
30-Apr-18,NHS,06K,Q78,Y55,TOTAL,326592
30-Apr-18,NHS,06K,Q78,Y55,TOTAL_POPULATION,565680
30-Apr-18,NHS,06N,Q78,Y55,ADULT_24_months,218604
30-Apr-18,NHS,06N,Q78,Y55,ADULT_POPULATION,453023
30-Apr-18,NHS,06N,Q78,Y55,CHILD_12_months,84587
30-Apr-18,NHS,06N,Q78,Y55,CHILD_POPULATION,138785
30-Apr-18,NHS,06N,Q78,Y55,TOTAL,303191
30-Apr-18,NHS,06N,Q78,Y55,TOTAL_POPULATION,591808
30-Apr-18,NHS,06P,Q78,Y55,ADULT_24_months,77532
30-Apr-18,NHS,06P,Q78,Y55,ADULT_POPULATION,159921
30-Apr-18,NHS,06P,Q78,Y55,CHILD_12_months,31528
30-Apr-18,NHS,06P,Q78,Y55,CHILD_POPULATION,56870
30-Apr-18,NHS,06P,Q78,Y55,TOTAL,109060
30-Apr-18,NHS,06P,Q78,Y55,TOTAL_POPULATION,216791
30-Apr-18,NHS,99D,Q78,Y55,ADULT_24_months,54012
30-Apr-18,NHS,99D,Q78,Y55,ADULT_POPULATION,118577
30-Apr-18,NHS,99D,Q78,Y55,CHILD_12_months,15742
30-Apr-18,NHS,99D,Q78,Y55,CHILD_POPULATION,29271
30-Apr-18,NHS,99D,Q78,Y55,TOTAL,69754
30-Apr-18,NHS,99D,Q78,Y55,TOTAL_POPULATION,147848
30-Apr-18,NHS,06H,Q79,Y55,ADULT_24_months,315479
30-Apr-18,NHS,06H,Q79,Y55,ADULT_POPULATION,693449
30-Apr-18,NHS,06H,Q79,Y55,CHILD_12_months,111678
30-Apr-18,NHS,06H,Q79,Y55,CHILD_POPULATION,191112
30-Apr-18,NHS,06H,Q79,Y55,TOTAL,427157
30-Apr-18,NHS,06H,Q79,Y55,TOTAL_POPULATION,884561
30-Apr-18,NHS,06L,Q79,Y55,ADULT_24_months,163542
30-Apr-18,NHS,06L,Q79,Y55,ADULT_POPULATION,318520
30-Apr-18,NHS,06L,Q79,Y55,CHILD_12_months,47108
30-Apr-18,NHS,06L,Q79,Y55,CHILD_POPULATION,82459
30-Apr-18,NHS,06L,Q79,Y55,TOTAL,210650
30-Apr-18,NHS,06L,Q79,Y55,TOTAL_POPULATION,400979
30-Apr-18,NHS,06M,Q79,Y55,ADULT_24_months,127277
30-Apr-18,NHS,06M,Q79,Y55,ADULT_POPULATION,173272
30-Apr-18,NHS,06M,Q79,Y55,CHILD_12_months,27568
30-Apr-18,NHS,06M,Q79,Y55,CHILD_POPULATION,42406
30-Apr-18,NHS,06M,Q79,Y55,TOTAL,154845
30-Apr-18,NHS,06M,Q79,Y55,TOTAL_POPULATION,215678
30-Apr-18,NHS,06Q,Q79,Y55,ADULT_24_months,175922
30-Apr-18,NHS,06Q,Q79,Y55,ADULT_POPULATION,307213
30-Apr-18,NHS,06Q,Q79,Y55,CHILD_12_months,48305
30-Apr-18,NHS,06Q,Q79,Y55,CHILD_POPULATION,81225
30-Apr-18,NHS,06Q,Q79,Y55,TOTAL,224227
30-Apr-18,NHS,06Q,Q79,Y55,TOTAL_POPULATION,388438
30-Apr-18,NHS,06T,Q79,Y55,ADULT_24_months,135113
30-Apr-18,NHS,06T,Q79,Y55,ADULT_POPULATION,263830
30-Apr-18,NHS,06T,Q79,Y55,CHILD_12_months,37152
30-Apr-18,NHS,06T,Q79,Y55,CHILD_POPULATION,65403
30-Apr-18,NHS,06T,Q79,Y55,TOTAL,172265
30-Apr-18,NHS,06T,Q79,Y55,TOTAL_POPULATION,329233
30-Apr-18,NHS,06V,Q79,Y55,ADULT_24_months,65270
30-Apr-18,NHS,06V,Q79,Y55,ADULT_POPULATION,142323
30-Apr-18,NHS,06V,Q79,Y55,CHILD_12_months,13918
30-Apr-18,NHS,06V,Q79,Y55,CHILD_POPULATION,29567
30-Apr-18,NHS,06V,Q79,Y55,TOTAL,79188
30-Apr-18,NHS,06V,Q79,Y55,TOTAL_POPULATION,171890
30-Apr-18,NHS,06W,Q79,Y55,ADULT_24_months,136549
30-Apr-18,NHS,06W,Q79,Y55,ADULT_POPULATION,176425
30-Apr-18,NHS,06W,Q79,Y55,CHILD_12_months,33301
30-Apr-18,NHS,06W,Q79,Y55,CHILD_POPULATION,40371
30-Apr-18,NHS,06W,Q79,Y55,TOTAL,169850
30-Apr-18,NHS,06W,Q79,Y55,TOTAL_POPULATION,216796
30-Apr-18,NHS,06Y,Q79,Y55,ADULT_24_months,91575
30-Apr-18,NHS,06Y,Q79,Y55,ADULT_POPULATION,183798
30-Apr-18,NHS,06Y,Q79,Y55,CHILD_12_months,22425
30-Apr-18,NHS,06Y,Q79,Y55,CHILD_POPULATION,46124
30-Apr-18,NHS,06Y,Q79,Y55,TOTAL,114000
30-Apr-18,NHS,06Y,Q79,Y55,TOTAL_POPULATION,229922
30-Apr-18,NHS,07G,Q79,Y55,ADULT_24_months,50873
30-Apr-18,NHS,07G,Q79,Y55,ADULT_POPULATION,125121
30-Apr-18,NHS,07G,Q79,Y55,CHILD_12_months,19098
30-Apr-18,NHS,07G,Q79,Y55,CHILD_POPULATION,41904
30-Apr-18,NHS,07G,Q79,Y55,TOTAL,69971
30-Apr-18,NHS,07G,Q79,Y55,TOTAL_POPULATION,167025
30-Apr-18,NHS,07H,Q79,Y55,ADULT_24_months,95235
30-Apr-18,NHS,07H,Q79,Y55,ADULT_POPULATION,235333
30-Apr-18,NHS,07H,Q79,Y55,CHILD_12_months,31137
30-Apr-18,NHS,07H,Q79,Y55,CHILD_POPULATION,67171
30-Apr-18,NHS,07H,Q79,Y55,TOTAL,126372
30-Apr-18,NHS,07H,Q79,Y55,TOTAL_POPULATION,302504
30-Apr-18,NHS,07J,Q79,Y55,ADULT_24_months,55661
30-Apr-18,NHS,07J,Q79,Y55,ADULT_POPULATION,141704
30-Apr-18,NHS,07J,Q79,Y55,CHILD_12_months,13205
30-Apr-18,NHS,07J,Q79,Y55,CHILD_POPULATION,33394
30-Apr-18,NHS,07J,Q79,Y55,TOTAL,68866
30-Apr-18,NHS,07J,Q79,Y55,TOTAL_POPULATION,175098
30-Apr-18,NHS,07K,Q79,Y55,ADULT_24_months,99759
30-Apr-18,NHS,07K,Q79,Y55,ADULT_POPULATION,180601
30-Apr-18,NHS,07K,Q79,Y55,CHILD_12_months,28803
30-Apr-18,NHS,07K,Q79,Y55,CHILD_POPULATION,47180
30-Apr-18,NHS,07K,Q79,Y55,TOTAL,128562
30-Apr-18,NHS,07K,Q79,Y55,TOTAL_POPULATION,227781
30-Apr-18,NHS,99E,Q79,Y55,ADULT_24_months,111935
30-Apr-18,NHS,99E,Q79,Y55,ADULT_POPULATION,201736
30-Apr-18,NHS,99E,Q79,Y55,CHILD_12_months,32461
30-Apr-18,NHS,99E,Q79,Y55,CHILD_POPULATION,58028
30-Apr-18,NHS,99E,Q79,Y55,TOTAL,144396
30-Apr-18,NHS,99E,Q79,Y55,TOTAL_POPULATION,259764
30-Apr-18,NHS,99F,Q79,Y55,ADULT_24_months,67951
30-Apr-18,NHS,99F,Q79,Y55,ADULT_POPULATION,141659
30-Apr-18,NHS,99F,Q79,Y55,CHILD_12_months,18414
30-Apr-18,NHS,99F,Q79,Y55,CHILD_POPULATION,33742
30-Apr-18,NHS,99F,Q79,Y55,TOTAL,86365
30-Apr-18,NHS,99F,Q79,Y55,TOTAL_POPULATION,175401
30-Apr-18,NHS,99G,Q79,Y55,ADULT_24_months,81912
30-Apr-18,NHS,99G,Q79,Y55,ADULT_POPULATION,141070
30-Apr-18,NHS,99G,Q79,Y55,CHILD_12_months,22896
30-Apr-18,NHS,99G,Q79,Y55,CHILD_POPULATION,38729
30-Apr-18,NHS,99G,Q79,Y55,TOTAL,104808
30-Apr-18,NHS,99G,Q79,Y55,TOTAL_POPULATION,179799
30-Apr-18,NHS,07L,Q71,Y56,ADULT_24_months,77437
30-Apr-18,NHS,07L,Q71,Y56,ADULT_POPULATION,144677
30-Apr-18,NHS,07L,Q71,Y56,CHILD_12_months,30513
30-Apr-18,NHS,07L,Q71,Y56,CHILD_POPULATION,61783
30-Apr-18,NHS,07L,Q71,Y56,TOTAL,107950
30-Apr-18,NHS,07L,Q71,Y56,TOTAL_POPULATION,206460
30-Apr-18,NHS,07M,Q71,Y56,ADULT_24_months,103180
30-Apr-18,NHS,07M,Q71,Y56,ADULT_POPULATION,295747
30-Apr-18,NHS,07M,Q71,Y56,CHILD_12_months,41921
30-Apr-18,NHS,07M,Q71,Y56,CHILD_POPULATION,90336
30-Apr-18,NHS,07M,Q71,Y56,TOTAL,145101
30-Apr-18,NHS,07M,Q71,Y56,TOTAL_POPULATION,386083
30-Apr-18,NHS,07N,Q71,Y56,ADULT_24_months,77792
30-Apr-18,NHS,07N,Q71,Y56,ADULT_POPULATION,188277
30-Apr-18,NHS,07N,Q71,Y56,CHILD_12_months,27086
30-Apr-18,NHS,07N,Q71,Y56,CHILD_POPULATION,56483
30-Apr-18,NHS,07N,Q71,Y56,TOTAL,104878
30-Apr-18,NHS,07N,Q71,Y56,TOTAL_POPULATION,244760
30-Apr-18,NHS,07P,Q71,Y56,ADULT_24_months,115549
30-Apr-18,NHS,07P,Q71,Y56,ADULT_POPULATION,251692
30-Apr-18,NHS,07P,Q71,Y56,CHILD_12_months,40781
30-Apr-18,NHS,07P,Q71,Y56,CHILD_POPULATION,76562
30-Apr-18,NHS,07P,Q71,Y56,TOTAL,156330
30-Apr-18,NHS,07P,Q71,Y56,TOTAL_POPULATION,328254
30-Apr-18,NHS,07Q,Q71,Y56,ADULT_24_months,96200
30-Apr-18,NHS,07Q,Q71,Y56,ADULT_POPULATION,253593
30-Apr-18,NHS,07Q,Q71,Y56,CHILD_12_months,44430
30-Apr-18,NHS,07Q,Q71,Y56,CHILD_POPULATION,73296
30-Apr-18,NHS,07Q,Q71,Y56,TOTAL,140630
30-Apr-18,NHS,07Q,Q71,Y56,TOTAL_POPULATION,326889
30-Apr-18,NHS,07R,Q71,Y56,ADULT_24_months,91300
30-Apr-18,NHS,07R,Q71,Y56,ADULT_POPULATION,198527
30-Apr-18,NHS,07R,Q71,Y56,CHILD_12_months,20662
30-Apr-18,NHS,07R,Q71,Y56,CHILD_POPULATION,47654
30-Apr-18,NHS,07R,Q71,Y56,TOTAL,111962
30-Apr-18,NHS,07R,Q71,Y56,TOTAL_POPULATION,246181
30-Apr-18,NHS,07T,Q71,Y56,ADULT_24_months,80283
30-Apr-18,NHS,07T,Q71,Y56,ADULT_POPULATION,219366
30-Apr-18,NHS,07T,Q71,Y56,CHILD_12_months,20966
30-Apr-18,NHS,07T,Q71,Y56,CHILD_POPULATION,63561
30-Apr-18,NHS,07T,Q71,Y56,TOTAL,101249
30-Apr-18,NHS,07T,Q71,Y56,TOTAL_POPULATION,282927
30-Apr-18,NHS,07V,Q71,Y56,ADULT_24_months,134887
30-Apr-18,NHS,07V,Q71,Y56,ADULT_POPULATION,287869
30-Apr-18,NHS,07V,Q71,Y56,CHILD_12_months,46768
